filename,knot,old_index,new_index,old_ideal_name,new_ideal_name,match_method,old_number_of_sols,new_number_of_sols,old_dimension,new_dimension,old_abelian,new_abelian,old_obstruction,new_obstruction,status
12a_645(1446).json,12a_645,0,0,J12a_645_0,J12a645_0,ideal_name,160,,0,0,False,False,-1,-1,NEW_MISSING
12a_645(1446).json,12a_645,1,1,J12a_645_1,J12a645_1,ideal_name,31,,0,0,False,False,1,1,NEW_MISSING
12a_645(1446).json,12a_645,2,2,abJ12a_645_2,abJ12a645_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_646(1447).json,12a_646,0,0,J12a_646_0,J12a646_0,ideal_name,108,,0,0,False,False,-1,-1,NEW_MISSING
12a_646(1447).json,12a_646,1,1,J12a_646_1,J12a646_1,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_646(1447).json,12a_646,2,2,abJ12a_646_2,abJ12a646_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_647(1448).json,12a_647,0,0,J12a_647_0,J12a647_0,ideal_name,16,,0,0,False,False,-1,-1,NEW_MISSING
12a_647(1448).json,12a_647,1,1,J12a_647_1,J12a647_1,ideal_name,8,,0,0,False,False,-1,-1,NEW_MISSING
12a_647(1448).json,12a_647,2,2,J12a_647_2,J12a647_2,ideal_name,24,,0,0,False,False,-1,-1,NEW_MISSING
12a_647(1448).json,12a_647,3,3,J12a_647_3,J12a647_3,ideal_name,32,,0,0,False,False,-1,-1,NEW_MISSING
12a_647(1448).json,12a_647,4,4,J12a_647_4,J12a647_4,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_647(1448).json,12a_647,5,5,J12a_647_5,J12a647_5,ideal_name,12,,0,0,False,False,-1,-1,NEW_MISSING
12a_647(1448).json,12a_647,6,6,J12a_647_6,J12a647_6,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_647(1448).json,12a_647,7,7,J12a_647_7,J12a647_7,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_647(1448).json,12a_647,10,10,J12a_647_10,J12a647_10,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_647(1448).json,12a_647,11,11,J12a_647_11,J12a647_11,ideal_name,-1,,1,1,False,False,1,,NEW_MISSING
12a_647(1448).json,12a_647,12,12,abJ12a_647_12,abJ12a647_12,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_647(1448).json,12a_647,8,,J12a_647_8a,,old_unmatched,1,,0,,False,,1,,OLD_ONLY
12a_647(1448).json,12a_647,9,,J12a_647_8b,,old_unmatched,1,,0,,False,,1,,OLD_ONLY
12a_647(1448).json,12a_647,,8,,J12a647_8,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_647(1448).json,12a_647,,9,,J12a647_9,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_648(1449).json,12a_648,0,0,J12a_648_0,J12a648_0,ideal_name,34,,0,0,False,False,-1,-1,NEW_MISSING
12a_648(1449).json,12a_648,1,1,J12a_648_1,J12a648_1,ideal_name,48,,0,0,False,False,-1,-1,NEW_MISSING
12a_648(1449).json,12a_648,2,2,J12a_648_2,J12a648_2,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_648(1449).json,12a_648,3,3,J12a_648_3,J12a648_3,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_648(1449).json,12a_648,4,4,J12a_648_4,J12a648_4,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_648(1449).json,12a_648,5,5,abJ12a_648_5,abJ12a648_5,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_649(1450).json,12a_649,0,0,J12a_649_0,J12a649_0,ideal_name,63,,0,0,False,False,-1,-1,NEW_MISSING
12a_649(1450).json,12a_649,1,1,abJ12a_649_1,abJ12a649_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_65(866).json,12a_65,0,0,J12a_65_0,J12a65_0,ideal_name,112,,0,0,False,False,-1,-1,NEW_MISSING
12a_65(866).json,12a_65,1,1,J12a_65_1,J12a65_1,ideal_name,9,,0,0,False,False,1,1,NEW_MISSING
12a_65(866).json,12a_65,2,2,J12a_65_2,J12a65_2,ideal_name,8,,0,0,False,False,1,1,NEW_MISSING
12a_65(866).json,12a_65,3,3,J12a_65_3,J12a65_3,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_65(866).json,12a_65,4,4,abJ12a_65_4,abJ12a65_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_650(1451).json,12a_650,0,0,J12a_650_0,J12a650_0,ideal_name,82,,0,0,False,False,-1,-1,NEW_MISSING
12a_650(1451).json,12a_650,1,1,abJ12a_650_1,abJ12a650_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_651(1452).json,12a_651,0,0,J12a_651_0,J12a651_0,ideal_name,48,,0,0,False,False,-1,-1,NEW_MISSING
12a_651(1452).json,12a_651,1,1,abJ12a_651_1,abJ12a651_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_652(1453).json,12a_652,0,0,J12a_652_0,J12a652_0,ideal_name,77,,0,0,False,False,-1,-1,NEW_MISSING
12a_652(1453).json,12a_652,1,1,abJ12a_652_1,abJ12a652_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_653(1454).json,12a_653,0,0,J12a_653_0,J12a653_0,ideal_name,33,,0,0,False,False,-1,-1,NEW_MISSING
12a_653(1454).json,12a_653,1,1,J12a_653_1,J12a653_1,ideal_name,56,,0,0,False,False,-1,-1,NEW_MISSING
12a_653(1454).json,12a_653,2,2,J12a_653_2,J12a653_2,ideal_name,17,,0,0,False,False,1,1,NEW_MISSING
12a_653(1454).json,12a_653,3,3,abJ12a_653_3,abJ12a653_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_654(1455).json,12a_654,0,0,J12a_654_0,J12a654_0,ideal_name,83,,0,0,False,False,-1,-1,NEW_MISSING
12a_654(1455).json,12a_654,1,1,J12a_654_1,J12a654_1,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_654(1455).json,12a_654,2,2,abJ12a_654_2,abJ12a654_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_655(1456).json,12a_655,0,0,J12a_655_0,J12a655_0,ideal_name,80,,0,0,False,False,-1,-1,NEW_MISSING
12a_655(1456).json,12a_655,1,1,J12a_655_1,J12a655_1,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_655(1456).json,12a_655,2,2,abJ12a_655_2,abJ12a655_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_656(1457).json,12a_656,0,0,J12a_656_0,J12a656_0,ideal_name,41,,0,0,False,False,-1,-1,NEW_MISSING
12a_656(1457).json,12a_656,1,1,J12a_656_1,J12a656_1,ideal_name,106,,0,0,False,False,-1,-1,NEW_MISSING
12a_656(1457).json,12a_656,2,2,J12a_656_2,J12a656_2,ideal_name,16,,0,0,False,False,1,1,NEW_MISSING
12a_656(1457).json,12a_656,3,3,J12a_656_3,J12a656_3,ideal_name,14,,0,0,False,False,1,1,NEW_MISSING
12a_656(1457).json,12a_656,4,4,abJ12a_656_4,abJ12a656_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_657(1458).json,12a_657,0,0,J12a_657_0,J12a657_0,ideal_name,96,,0,0,False,False,-1,-1,NEW_MISSING
12a_657(1458).json,12a_657,1,1,J12a_657_1,J12a657_1,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_657(1458).json,12a_657,2,2,abJ12a_657_2,abJ12a657_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_658(1459).json,12a_658,0,0,J12a_658_0,J12a658_0,ideal_name,83,,0,0,False,False,-1,-1,NEW_MISSING
12a_658(1459).json,12a_658,1,1,abJ12a_658_1,abJ12a658_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_659(1460).json,12a_659,0,0,J12a_659_0,J12a659_0,ideal_name,169,,0,0,False,False,-1,-1,NEW_MISSING
12a_659(1460).json,12a_659,1,1,J12a_659_1,J12a659_1,ideal_name,38,,0,0,False,False,1,1,NEW_MISSING
12a_659(1460).json,12a_659,2,2,abJ12a_659_2,abJ12a659_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_66(867).json,12a_66,0,0,J12a_66_0,J12a66_0,ideal_name,50,,0,0,False,False,-1,-1,NEW_MISSING
12a_66(867).json,12a_66,1,1,J12a_66_1,J12a66_1,ideal_name,84,,0,0,False,False,-1,-1,NEW_MISSING
12a_66(867).json,12a_66,2,2,J12a_66_2,J12a66_2,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_66(867).json,12a_66,3,3,J12a_66_3,J12a66_3,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_66(867).json,12a_66,4,4,J12a_66_4,J12a66_4,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_66(867).json,12a_66,5,5,abJ12a_66_5,abJ12a66_5,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_660(1461).json,12a_660,0,0,J12a_660_0,J12a660_0,ideal_name,107,,0,0,False,False,-1,-1,NEW_MISSING
12a_660(1461).json,12a_660,1,1,J12a_660_1,J12a660_1,ideal_name,26,,0,0,False,False,1,1,NEW_MISSING
12a_660(1461).json,12a_660,2,2,abJ12a_660_2,abJ12a660_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_661(1462).json,12a_661,0,0,J12a_661_0,J12a661_0,ideal_name,124,,0,0,False,False,-1,-1,NEW_MISSING
12a_661(1462).json,12a_661,1,1,J12a_661_1,J12a661_1,ideal_name,28,,0,0,False,False,1,1,NEW_MISSING
12a_661(1462).json,12a_661,2,2,abJ12a_661_2,abJ12a661_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_662(1463).json,12a_662,0,0,J12a_662_0,J12a662_0,ideal_name,152,,0,0,False,False,-1,-1,NEW_MISSING
12a_662(1463).json,12a_662,1,1,J12a_662_1,J12a662_1,ideal_name,32,,0,0,False,False,1,1,NEW_MISSING
12a_662(1463).json,12a_662,2,2,abJ12a_662_2,abJ12a662_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_663(1464).json,12a_663,0,0,J12a_663_0,J12a663_0,ideal_name,39,,0,0,False,False,-1,-1,NEW_MISSING
12a_663(1464).json,12a_663,1,1,J12a_663_1,J12a663_1,ideal_name,72,,0,0,False,False,-1,-1,NEW_MISSING
12a_663(1464).json,12a_663,2,2,J12a_663_2,J12a663_2,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_663(1464).json,12a_663,3,3,abJ12a_663_3,abJ12a663_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_664(1465).json,12a_664,0,0,J12a_664_0,J12a664_0,ideal_name,35,,0,0,False,False,-1,-1,NEW_MISSING
12a_664(1465).json,12a_664,1,1,J12a_664_1,J12a664_1,ideal_name,72,,0,0,False,False,-1,-1,NEW_MISSING
12a_664(1465).json,12a_664,2,2,J12a_664_2,J12a664_2,ideal_name,23,,0,0,False,False,1,1,NEW_MISSING
12a_664(1465).json,12a_664,3,3,abJ12a_664_3,abJ12a664_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_665(1466).json,12a_665,0,0,J12a_665_0,J12a665_0,ideal_name,43,,0,0,False,False,-1,-1,NEW_MISSING
12a_665(1466).json,12a_665,1,1,J12a_665_1,J12a665_1,ideal_name,36,,0,0,False,False,-1,-1,NEW_MISSING
12a_665(1466).json,12a_665,2,2,J12a_665_2,J12a665_2,ideal_name,48,,0,0,False,False,-1,-1,NEW_MISSING
12a_665(1466).json,12a_665,3,3,J12a_665_3,J12a665_3,ideal_name,30,,0,0,False,False,1,1,NEW_MISSING
12a_665(1466).json,12a_665,4,4,abJ12a_665_4,abJ12a665_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_666(1467).json,12a_666,0,0,J12a_666_0,J12a666_0,ideal_name,137,,0,0,False,False,-1,-1,NEW_MISSING
12a_666(1467).json,12a_666,1,1,J12a_666_1,J12a666_1,ideal_name,34,,0,0,False,False,1,1,NEW_MISSING
12a_666(1467).json,12a_666,2,2,abJ12a_666_2,abJ12a666_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_667(1468).json,12a_667,0,0,J12a_667_0,J12a667_0,ideal_name,70,,0,0,False,False,-1,-1,NEW_MISSING
12a_667(1468).json,12a_667,1,1,J12a_667_1,J12a667_1,ideal_name,8,,0,0,False,False,1,1,NEW_MISSING
12a_667(1468).json,12a_667,2,2,J12a_667_2,J12a667_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_667(1468).json,12a_667,3,3,abJ12a_667_3,abJ12a667_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_668(1469).json,12a_668,0,0,J12a_668_0,J12a668_0,ideal_name,77,,0,0,False,False,-1,-1,NEW_MISSING
12a_668(1469).json,12a_668,1,1,J12a_668_1,J12a668_1,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_668(1469).json,12a_668,2,2,J12a_668_2,J12a668_2,ideal_name,9,,0,0,False,False,-1,-1,NEW_MISSING
12a_668(1469).json,12a_668,3,3,J12a_668_3,J12a668_3,ideal_name,3,,0,0,False,False,-1,-1,NEW_MISSING
12a_668(1469).json,12a_668,4,4,J12a_668_4,J12a668_4,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_668(1469).json,12a_668,5,5,J12a_668_5,J12a668_5,ideal_name,-1,,1,1,False,False,1,,NEW_MISSING
12a_668(1469).json,12a_668,6,6,abJ12a_668_6,abJ12a668_6,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_669(1470).json,12a_669,0,0,J12a_669_0,J12a669_0,ideal_name,38,,0,0,False,False,-1,-1,NEW_MISSING
12a_669(1470).json,12a_669,1,1,J12a_669_1,J12a669_1,ideal_name,5,,0,0,False,False,1,1,NEW_MISSING
12a_669(1470).json,12a_669,2,2,abJ12a_669_2,abJ12a669_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_67(868).json,12a_67,0,0,J12a_67_0,J12a67_0,ideal_name,119,,0,0,False,False,-1,-1,NEW_MISSING
12a_67(868).json,12a_67,1,1,J12a_67_1,J12a67_1,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_67(868).json,12a_67,2,2,J12a_67_2,J12a67_2,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_67(868).json,12a_67,3,3,abJ12a_67_3,abJ12a67_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_670(1471).json,12a_670,0,0,J12a_670_0,J12a670_0,ideal_name,149,,0,0,False,False,-1,-1,NEW_MISSING
12a_670(1471).json,12a_670,1,1,J12a_670_1,J12a670_1,ideal_name,30,,0,0,False,False,1,1,NEW_MISSING
12a_670(1471).json,12a_670,2,2,J12a_670_2,J12a670_2,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_670(1471).json,12a_670,3,3,abJ12a_670_3,abJ12a670_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_671(1472).json,12a_671,0,0,J12a_671_0,J12a671_0,ideal_name,109,,0,0,False,False,-1,-1,NEW_MISSING
12a_671(1472).json,12a_671,1,1,J12a_671_1,J12a671_1,ideal_name,23,,0,0,False,False,1,1,NEW_MISSING
12a_671(1472).json,12a_671,2,2,abJ12a_671_2,abJ12a671_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_672(1473).json,12a_672,0,0,J12a_672_0,J12a672_0,ideal_name,140,,0,0,False,False,-1,-1,NEW_MISSING
12a_672(1473).json,12a_672,1,1,J12a_672_1,J12a672_1,ideal_name,27,,0,0,False,False,1,1,NEW_MISSING
12a_672(1473).json,12a_672,2,2,J12a_672_2,J12a672_2,ideal_name,9,,0,0,False,False,-1,-1,NEW_MISSING
12a_672(1473).json,12a_672,3,3,J12a_672_3,J12a672_3,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_672(1473).json,12a_672,4,4,abJ12a_672_4,abJ12a672_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_673(1474).json,12a_673,0,0,J12a_673_0,J12a673_0,ideal_name,40,,0,0,False,False,-1,-1,NEW_MISSING
12a_673(1474).json,12a_673,1,1,J12a_673_1,J12a673_1,ideal_name,84,,0,0,False,False,-1,-1,NEW_MISSING
12a_673(1474).json,12a_673,2,2,J12a_673_2,J12a673_2,ideal_name,23,,0,0,False,False,1,1,NEW_MISSING
12a_673(1474).json,12a_673,3,3,abJ12a_673_3,abJ12a673_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_674(1475).json,12a_674,0,0,J12a_674_0,J12a674_0,ideal_name,133,,0,0,False,False,-1,-1,NEW_MISSING
12a_674(1475).json,12a_674,1,1,J12a_674_1,J12a674_1,ideal_name,23,,0,0,False,False,1,1,NEW_MISSING
12a_674(1475).json,12a_674,2,2,abJ12a_674_2,abJ12a674_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_675(1476).json,12a_675,0,0,J12a_675_0,J12a675_0,ideal_name,112,,0,0,False,False,-1,-1,NEW_MISSING
12a_675(1476).json,12a_675,1,1,J12a_675_1,J12a675_1,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_675(1476).json,12a_675,2,2,J12a_675_2,J12a675_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_675(1476).json,12a_675,3,3,abJ12a_675_3,abJ12a675_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_676(1477).json,12a_676,0,0,J12a_676_0,J12a676_0,ideal_name,72,,0,0,False,False,-1,-1,NEW_MISSING
12a_676(1477).json,12a_676,1,1,J12a_676_1,J12a676_1,ideal_name,3,,0,0,False,False,1,1,NEW_MISSING
12a_676(1477).json,12a_676,2,2,abJ12a_676_2,abJ12a676_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_677(1478).json,12a_677,0,0,J12a_677_0,J12a677_0,ideal_name,96,,0,0,False,False,-1,-1,NEW_MISSING
12a_677(1478).json,12a_677,1,1,J12a_677_1,J12a677_1,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_677(1478).json,12a_677,2,2,J12a_677_2,J12a677_2,ideal_name,15,,0,0,False,False,-1,-1,NEW_MISSING
12a_677(1478).json,12a_677,3,3,abJ12a_677_3,abJ12a677_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_678(1479).json,12a_678,0,0,J12a_678_0,J12a678_0,ideal_name,113,,0,0,False,False,-1,-1,NEW_MISSING
12a_678(1479).json,12a_678,1,1,J12a_678_1,J12a678_1,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_678(1479).json,12a_678,2,2,abJ12a_678_2,abJ12a678_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_679(1480).json,12a_679,0,0,J12a_679_0,J12a679_0,ideal_name,19,,0,0,False,False,-1,-1,NEW_MISSING
12a_679(1480).json,12a_679,1,1,J12a_679_1,J12a679_1,ideal_name,26,,0,0,False,False,-1,-1,NEW_MISSING
12a_679(1480).json,12a_679,2,2,J12a_679_2,J12a679_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_679(1480).json,12a_679,3,3,J12a_679_3,J12a679_3,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_679(1480).json,12a_679,4,4,J12a_679_4,J12a679_4,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_679(1480).json,12a_679,5,5,abJ12a_679_5,abJ12a679_5,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_68(869).json,12a_68,0,0,J12a_68_0,J12a68_0,ideal_name,96,,0,0,False,False,-1,-1,NEW_MISSING
12a_68(869).json,12a_68,1,1,J12a_68_1,J12a68_1,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_68(869).json,12a_68,2,2,J12a_68_2,J12a68_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_68(869).json,12a_68,3,3,abJ12a_68_3,abJ12a68_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_680(1481).json,12a_680,0,0,J12a_680_0,J12a680_0,ideal_name,106,,0,0,False,False,-1,-1,NEW_MISSING
12a_680(1481).json,12a_680,1,1,J12a_680_1,J12a680_1,ideal_name,5,,0,0,False,False,1,1,NEW_MISSING
12a_680(1481).json,12a_680,2,2,J12a_680_2,J12a680_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_680(1481).json,12a_680,3,3,abJ12a_680_3,abJ12a680_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_681(1482).json,12a_681,0,0,J12a_681_0,J12a681_0,ideal_name,77,,0,0,False,False,-1,-1,NEW_MISSING
12a_681(1482).json,12a_681,1,1,J12a_681_1,J12a681_1,ideal_name,5,,0,0,False,False,1,1,NEW_MISSING
12a_681(1482).json,12a_681,2,2,abJ12a_681_2,abJ12a681_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_682(1483).json,12a_682,0,0,J12a_682_0,J12a682_0,ideal_name,53,,0,0,False,False,-1,-1,NEW_MISSING
12a_682(1483).json,12a_682,1,1,abJ12a_682_1,abJ12a682_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_683(1484).json,12a_683,0,0,J12a_683_0,J12a683_0,ideal_name,31,,0,0,False,False,-1,-1,NEW_MISSING
12a_683(1484).json,12a_683,1,1,J12a_683_1,J12a683_1,ideal_name,38,,0,0,False,False,-1,-1,NEW_MISSING
12a_683(1484).json,12a_683,2,2,J12a_683_2,J12a683_2,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_683(1484).json,12a_683,3,3,J12a_683_3,J12a683_3,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_683(1484).json,12a_683,4,4,J12a_683_4,J12a683_4,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_683(1484).json,12a_683,5,5,J12a_683_5,J12a683_5,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_683(1484).json,12a_683,6,6,abJ12a_683_6,abJ12a683_6,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_684(1485).json,12a_684,0,0,J12a_684_0,J12a684_0,ideal_name,67,,0,0,False,False,-1,-1,NEW_MISSING
12a_684(1485).json,12a_684,1,1,abJ12a_684_1,abJ12a684_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_685(1486).json,12a_685,0,0,J12a_685_0,J12a685_0,ideal_name,122,,0,0,False,False,-1,-1,NEW_MISSING
12a_685(1486).json,12a_685,1,1,J12a_685_1,J12a685_1,ideal_name,20,,0,0,False,False,1,1,NEW_MISSING
12a_685(1486).json,12a_685,2,2,J12a_685_2,J12a685_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_685(1486).json,12a_685,3,3,abJ12a_685_3,abJ12a685_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_686(1487).json,12a_686,0,0,J12a_686_0,J12a686_0,ideal_name,45,,0,0,False,False,-1,-1,NEW_MISSING
12a_686(1487).json,12a_686,1,1,J12a_686_1,J12a686_1,ideal_name,90,,0,0,False,False,-1,-1,NEW_MISSING
12a_686(1487).json,12a_686,2,2,J12a_686_2,J12a686_2,ideal_name,31,,0,0,False,False,1,1,NEW_MISSING
12a_686(1487).json,12a_686,3,3,abJ12a_686_3,abJ12a686_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_687(1488).json,12a_687,0,0,J12a_687_0,J12a687_0,ideal_name,157,,0,0,False,False,-1,-1,NEW_MISSING
12a_687(1488).json,12a_687,1,1,J12a_687_1,J12a687_1,ideal_name,46,,0,0,False,False,1,1,NEW_MISSING
12a_687(1488).json,12a_687,2,2,abJ12a_687_2,abJ12a687_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_688(1489).json,12a_688,0,0,J12a_688_0,J12a688_0,ideal_name,112,,0,0,False,False,-1,-1,NEW_MISSING
12a_688(1489).json,12a_688,1,1,J12a_688_1,J12a688_1,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_688(1489).json,12a_688,2,2,J12a_688_2,J12a688_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_688(1489).json,12a_688,3,3,abJ12a_688_3,abJ12a688_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_689(1490).json,12a_689,0,0,J12a_689_0,J12a689_0,ideal_name,65,,0,0,False,False,-1,-1,NEW_MISSING
12a_689(1490).json,12a_689,1,1,J12a_689_1,J12a689_1,ideal_name,4,,0,0,False,False,1,1,NEW_MISSING
12a_689(1490).json,12a_689,2,2,abJ12a_689_2,abJ12a689_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_69(870).json,12a_69,0,0,J12a_69_0,J12a69_0,ideal_name,119,,0,0,False,False,-1,-1,NEW_MISSING
12a_69(870).json,12a_69,1,1,abJ12a_69_1,abJ12a69_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_690(1491).json,12a_690,0,0,J12a_690_0,J12a690_0,ideal_name,44,,0,0,False,False,-1,-1,NEW_MISSING
12a_690(1491).json,12a_690,1,1,abJ12a_690_1,abJ12a690_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_691(1492).json,12a_691,0,0,J12a_691_0,J12a691_0,ideal_name,38,,0,0,False,False,-1,-1,NEW_MISSING
12a_691(1492).json,12a_691,1,1,abJ12a_691_1,abJ12a691_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_692(1493).json,12a_692,0,0,J12a_692_0,J12a692_0,ideal_name,23,,0,0,False,False,-1,-1,NEW_MISSING
12a_692(1493).json,12a_692,1,1,J12a_692_1,J12a692_1,ideal_name,8,,0,0,False,False,-1,-1,NEW_MISSING
12a_692(1493).json,12a_692,4,4,J12a_692_4,J12a692_4,ideal_name,8,,0,0,False,False,-1,-1,NEW_MISSING
12a_692(1493).json,12a_692,5,5,J12a_692_5,J12a692_5,ideal_name,12,,0,0,False,False,-1,-1,NEW_MISSING
12a_692(1493).json,12a_692,6,6,J12a_692_6,J12a692_6,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_692(1493).json,12a_692,7,7,J12a_692_7a,J12a692_7a,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_692(1493).json,12a_692,8,8,J12a_692_7b,J12a692_7b,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_692(1493).json,12a_692,9,9,J12a_692_9,J12a692_9,ideal_name,-1,,1,1,False,False,-1,,NEW_MISSING
12a_692(1493).json,12a_692,10,10,abJ12a_692_10,abJ12a692_10,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_692(1493).json,12a_692,2,,J12a_692_2a,,old_unmatched,16,,0,,False,,-1,,OLD_ONLY
12a_692(1493).json,12a_692,3,,J12a_692_2b,,old_unmatched,16,,0,,False,,-1,,OLD_ONLY
12a_692(1493).json,12a_692,,2,,J12a692_2,new_unmatched,,,,0,,False,,-1,NEW_ONLY
12a_692(1493).json,12a_692,,3,,J12a692_3,new_unmatched,,,,0,,False,,-1,NEW_ONLY
12a_693(1494).json,12a_693,0,0,J12a_693_0,J12a693_0,ideal_name,33,,0,0,False,False,-1,-1,NEW_MISSING
12a_693(1494).json,12a_693,1,1,J12a_693_1,J12a693_1,ideal_name,50,,0,0,False,False,-1,-1,NEW_MISSING
